election_id,election_name,as_of_date,party_id,party_name,party_colour,seats_won,vote_total_sum,vote_pct
2338,UNS 2026-01-29,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,427.010299,0.656939
2338,UNS 2026-01-29,2026-01-01,6,Green,#6AB023,9,8542.083138,13.141666
2338,UNS 2026-01-29,2026-01-01,1,Labour,#E4003B,145,12783.369998,19.666723
2338,UNS 2026-01-29,2026-01-01,5,Liberal Democrats,#FAA61A,73,7535.522695,11.593112
2338,UNS 2026-01-29,2026-01-01,7,Other,#808080,15,2198.365919,3.382101
2338,UNS 2026-01-29,2026-01-01,3,Plaid Cymru,#005B54,4,601.733664,0.925744
2338,UNS 2026-01-29,2026-01-01,2,Reform UK,#12B6CF,302,18704.307078,28.775857
2338,UNS 2026-01-29,2026-01-01,12,SDLP,#2AA82C,2,218.418740,0.336029
2338,UNS 2026-01-29,2026-01-01,8,Scottish National Party,#FFF95D,19,1422.572402,2.188573
2338,UNS 2026-01-29,2026-01-01,13,Sinn Féin,#326760,7,514.656521,0.791779
2338,UNS 2026-01-29,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,225.672253,0.347188
2339,UNS 2026-01-30,2026-01-01,10,Alliance,#F6CB2F,1,289.166111,0.444871
2339,UNS 2026-01-30,2026-01-01,4,Conservative,#0087DC,66,11537.109024,17.749398
2339,UNS 2026-01-30,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,427.010159,0.656939
2339,UNS 2026-01-30,2026-01-01,6,Green,#6AB023,9,8542.101637,13.141695
2339,UNS 2026-01-30,2026-01-01,1,Labour,#E4003B,145,12783.350516,19.666693
2339,UNS 2026-01-30,2026-01-01,5,Liberal Democrats,#FAA61A,73,7535.528093,11.593120
2339,UNS 2026-01-30,2026-01-01,7,Other,#808080,15,2198.367910,3.382104
2339,UNS 2026-01-30,2026-01-01,3,Plaid Cymru,#005B54,4,601.734232,0.925745
2339,UNS 2026-01-30,2026-01-01,2,Reform UK,#12B6CF,302,18704.316389,28.775871
2339,UNS 2026-01-30,2026-01-01,12,SDLP,#2AA82C,2,218.418672,0.336029
2339,UNS 2026-01-30,2026-01-01,8,Scottish National Party,#FFF95D,19,1422.568759,2.188567
2339,UNS 2026-01-30,2026-01-01,13,Sinn Féin,#326760,7,514.656317,0.791779
2339,UNS 2026-01-30,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,225.672180,0.347188
2340,UNS 2026-01-31,2026-01-01,10,Alliance,#F6CB2F,1,289.166111,0.444871
2340,UNS 2026-01-31,2026-01-01,4,Conservative,#0087DC,66,11537.109024,17.749398
2340,UNS 2026-01-31,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,427.010159,0.656939
2340,UNS 2026-01-31,2026-01-01,6,Green,#6AB023,9,8542.101637,13.141695
2340,UNS 2026-01-31,2026-01-01,1,Labour,#E4003B,145,12783.350516,19.666693
2340,UNS 2026-01-31,2026-01-01,5,Liberal Democrats,#FAA61A,73,7535.528093,11.593120
2340,UNS 2026-01-31,2026-01-01,7,Other,#808080,15,2198.367910,3.382104
2340,UNS 2026-01-31,2026-01-01,3,Plaid Cymru,#005B54,4,601.734232,0.925745
2340,UNS 2026-01-31,2026-01-01,2,Reform UK,#12B6CF,302,18704.316389,28.775871
2340,UNS 2026-01-31,2026-01-01,12,SDLP,#2AA82C,2,218.418672,0.336029
2340,UNS 2026-01-31,2026-01-01,8,Scottish National Party,#FFF95D,19,1422.568759,2.188567
2340,UNS 2026-01-31,2026-01-01,13,Sinn Féin,#326760,7,514.656317,0.791779
2340,UNS 2026-01-31,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,225.672180,0.347188
2341,UNS 2026-02-01,2026-01-01,10,Alliance,#F6CB2F,1,289.166111,0.444871
2341,UNS 2026-02-01,2026-01-01,4,Conservative,#0087DC,66,11537.109024,17.749398
2341,UNS 2026-02-01,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,427.010159,0.656939
2341,UNS 2026-02-01,2026-01-01,6,Green,#6AB023,9,8542.101637,13.141695
2341,UNS 2026-02-01,2026-01-01,1,Labour,#E4003B,145,12783.350516,19.666693
2341,UNS 2026-02-01,2026-01-01,5,Liberal Democrats,#FAA61A,73,7535.528093,11.593120
2341,UNS 2026-02-01,2026-01-01,7,Other,#808080,15,2198.367910,3.382104
2341,UNS 2026-02-01,2026-01-01,3,Plaid Cymru,#005B54,4,601.734232,0.925745
2341,UNS 2026-02-01,2026-01-01,2,Reform UK,#12B6CF,302,18704.316389,28.775871
2341,UNS 2026-02-01,2026-01-01,12,SDLP,#2AA82C,2,218.418672,0.336029
2341,UNS 2026-02-01,2026-01-01,8,Scottish National Party,#FFF95D,19,1422.568759,2.188567
2341,UNS 2026-02-01,2026-01-01,13,Sinn Féin,#326760,7,514.656317,0.791779
2341,UNS 2026-02-01,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,225.672180,0.347188
2342,UNS 2026-02-02,2026-01-01,10,Alliance,#F6CB2F,1,289.568963,0.445491
2342,UNS 2026-02-02,2026-01-01,4,Conservative,#0087DC,66,11534.953409,17.746082
2342,UNS 2026-02-02,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,427.678281,0.657967
2342,UNS 2026-02-02,2026-01-01,6,Green,#6AB023,9,8551.240642,13.155755
2342,UNS 2026-02-02,2026-01-01,1,Labour,#E4003B,146,12803.262833,19.697327
2342,UNS 2026-02-02,2026-01-01,5,Liberal Democrats,#FAA61A,74,7577.748975,11.658075
2342,UNS 2026-02-02,2026-01-01,7,Other,#808080,15,2176.499486,3.348461
2342,UNS 2026-02-02,2026-01-01,3,Plaid Cymru,#005B54,4,611.539281,0.940830
2342,UNS 2026-02-02,2026-01-01,2,Reform UK,#12B6CF,300,18615.075487,28.638578
2342,UNS 2026-02-02,2026-01-01,12,SDLP,#2AA82C,2,218.745748,0.336532
2342,UNS 2026-02-02,2026-01-01,8,Scottish National Party,#FFF95D,19,1452.025747,2.233886
2342,UNS 2026-02-02,2026-01-01,13,Sinn Féin,#326760,7,515.636641,0.793287
2342,UNS 2026-02-02,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,226.024506,0.347730
2343,UNS 2026-02-03,2026-01-01,10,Alliance,#F6CB2F,1,289.568963,0.445491
2343,UNS 2026-02-03,2026-01-01,4,Conservative,#0087DC,66,11534.953409,17.746082
2343,UNS 2026-02-03,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,427.678281,0.657967
2343,UNS 2026-02-03,2026-01-01,6,Green,#6AB023,9,8551.240642,13.155755
2343,UNS 2026-02-03,2026-01-01,1,Labour,#E4003B,146,12803.262833,19.697327
2343,UNS 2026-02-03,2026-01-01,5,Liberal Democrats,#FAA61A,74,7577.748975,11.658075
2343,UNS 2026-02-03,2026-01-01,7,Other,#808080,15,2176.499486,3.348461
2343,UNS 2026-02-03,2026-01-01,3,Plaid Cymru,#005B54,4,611.539281,0.940830
2343,UNS 2026-02-03,2026-01-01,2,Reform UK,#12B6CF,300,18615.075487,28.638578
2343,UNS 2026-02-03,2026-01-01,12,SDLP,#2AA82C,2,218.745748,0.336532
2343,UNS 2026-02-03,2026-01-01,8,Scottish National Party,#FFF95D,19,1452.025747,2.233886
2343,UNS 2026-02-03,2026-01-01,13,Sinn Féin,#326760,7,515.636641,0.793287
2343,UNS 2026-02-03,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,226.024506,0.347730
2344,UNS 2026-02-04,2026-01-01,10,Alliance,#F6CB2F,1,289.934178,0.446053
2344,UNS 2026-02-04,2026-01-01,4,Conservative,#0087DC,64,11507.236397,17.703441
2344,UNS 2026-02-04,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,428.279537,0.658892
2344,UNS 2026-02-04,2026-01-01,6,Green,#6AB023,9,8656.942576,13.318373
2344,UNS 2026-02-04,2026-01-01,1,Labour,#E4003B,145,12726.050093,19.578539
2344,UNS 2026-02-04,2026-01-01,5,Liberal Democrats,#FAA61A,73,7533.272912,11.589651
2344,UNS 2026-02-04,2026-01-01,7,Other,#808080,15,2178.343602,3.351298
2344,UNS 2026-02-04,2026-01-01,3,Plaid Cymru,#005B54,4,613.909401,0.944476
2344,UNS 2026-02-04,2026-01-01,2,Reform UK,#12B6CF,304,18657.781312,28.704279
2344,UNS 2026-02-04,2026-01-01,12,SDLP,#2AA82C,2,219.050037,0.337000
2344,UNS 2026-02-04,2026-01-01,8,Scottish National Party,#FFF95D,19,1446.364420,2.225176
2344,UNS 2026-02-04,2026-01-01,13,Sinn Féin,#326760,7,516.536697,0.794672
2344,UNS 2026-02-04,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,226.298839,0.348152
2345,UNS 2026-02-05,2026-01-01,10,Alliance,#F6CB2F,1,289.934178,0.446053
2345,UNS 2026-02-05,2026-01-01,4,Conservative,#0087DC,64,11507.236397,17.703441
2345,UNS 2026-02-05,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,428.279537,0.658892
2345,UNS 2026-02-05,2026-01-01,6,Green,#6AB023,9,8656.942576,13.318373
2345,UNS 2026-02-05,2026-01-01,1,Labour,#E4003B,145,12726.050093,19.578539
2345,UNS 2026-02-05,2026-01-01,5,Liberal Democrats,#FAA61A,73,7533.272912,11.589651
2345,UNS 2026-02-05,2026-01-01,7,Other,#808080,15,2178.343602,3.351298
2345,UNS 2026-02-05,2026-01-01,3,Plaid Cymru,#005B54,4,613.909401,0.944476
2345,UNS 2026-02-05,2026-01-01,2,Reform UK,#12B6CF,304,18657.781312,28.704279
2345,UNS 2026-02-05,2026-01-01,12,SDLP,#2AA82C,2,219.050037,0.337000
2345,UNS 2026-02-05,2026-01-01,8,Scottish National Party,#FFF95D,19,1446.364420,2.225176
2345,UNS 2026-02-05,2026-01-01,13,Sinn Féin,#326760,7,516.536697,0.794672
2345,UNS 2026-02-05,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,226.298839,0.348152
2346,UNS 2026-02-06,2026-01-01,10,Alliance,#F6CB2F,1,290.269916,0.446569
2346,UNS 2026-02-06,2026-01-01,4,Conservative,#0087DC,64,11454.951610,17.623002
2346,UNS 2026-02-06,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,428.829320,0.659737
2346,UNS 2026-02-06,2026-01-01,6,Green,#6AB023,9,8641.462259,13.294557
2346,UNS 2026-02-06,2026-01-01,1,Labour,#E4003B,144,12816.089327,19.717061
2346,UNS 2026-02-06,2026-01-01,5,Liberal Democrats,#FAA61A,73,7487.707598,11.519550
2346,UNS 2026-02-06,2026-01-01,7,Other,#808080,15,2184.091504,3.360141
2346,UNS 2026-02-06,2026-01-01,3,Plaid Cymru,#005B54,4,592.438939,0.911445
2346,UNS 2026-02-06,2026-01-01,2,Reform UK,#12B6CF,305,18735.203701,28.823390
2346,UNS 2026-02-06,2026-01-01,12,SDLP,#2AA82C,2,219.334902,0.337438
2346,UNS 2026-02-06,2026-01-01,8,Scottish National Party,#FFF95D,19,1405.728115,2.162659
2346,UNS 2026-02-06,2026-01-01,13,Sinn Féin,#326760,7,517.371585,0.795956
2346,UNS 2026-02-06,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,226.521223,0.348494
2347,UNS 2026-02-07,2026-01-01,10,Alliance,#F6CB2F,1,290.269916,0.446569
2347,UNS 2026-02-07,2026-01-01,4,Conservative,#0087DC,64,11454.951610,17.623002
2347,UNS 2026-02-07,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,428.829320,0.659737
2347,UNS 2026-02-07,2026-01-01,6,Green,#6AB023,9,8641.462259,13.294557
2347,UNS 2026-02-07,2026-01-01,1,Labour,#E4003B,144,12816.089327,19.717061
2347,UNS 2026-02-07,2026-01-01,5,Liberal Democrats,#FAA61A,73,7487.707598,11.519550
2347,UNS 2026-02-07,2026-01-01,7,Other,#808080,15,2184.091504,3.360141
2347,UNS 2026-02-07,2026-01-01,3,Plaid Cymru,#005B54,4,592.438939,0.911445
2347,UNS 2026-02-07,2026-01-01,2,Reform UK,#12B6CF,305,18735.203701,28.823390
2347,UNS 2026-02-07,2026-01-01,12,SDLP,#2AA82C,2,219.334902,0.337438
2347,UNS 2026-02-07,2026-01-01,8,Scottish National Party,#FFF95D,19,1405.728115,2.162659
2347,UNS 2026-02-07,2026-01-01,13,Sinn Féin,#326760,7,517.371585,0.795956
2347,UNS 2026-02-07,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,226.521223,0.348494
2348,UNS 2026-02-08,2026-01-01,10,Alliance,#F6CB2F,1,290.269916,0.446569
2348,UNS 2026-02-08,2026-01-01,4,Conservative,#0087DC,64,11454.951610,17.623002
2348,UNS 2026-02-08,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,428.829320,0.659737
2348,UNS 2026-02-08,2026-01-01,6,Green,#6AB023,9,8641.462259,13.294557
2348,UNS 2026-02-08,2026-01-01,1,Labour,#E4003B,144,12816.089327,19.717061
2348,UNS 2026-02-08,2026-01-01,5,Liberal Democrats,#FAA61A,73,7487.707598,11.519550
2348,UNS 2026-02-08,2026-01-01,7,Other,#808080,15,2184.091504,3.360141
2348,UNS 2026-02-08,2026-01-01,3,Plaid Cymru,#005B54,4,592.438939,0.911445
2348,UNS 2026-02-08,2026-01-01,2,Reform UK,#12B6CF,305,18735.203701,28.823390
2348,UNS 2026-02-08,2026-01-01,12,SDLP,#2AA82C,2,219.334902,0.337438
2348,UNS 2026-02-08,2026-01-01,8,Scottish National Party,#FFF95D,19,1405.728115,2.162659
2348,UNS 2026-02-08,2026-01-01,13,Sinn Féin,#326760,7,517.371585,0.795956
2348,UNS 2026-02-08,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,226.521223,0.348494
2349,UNS 2026-02-09,2026-01-01,10,Alliance,#F6CB2F,1,290.269916,0.446569
2349,UNS 2026-02-09,2026-01-01,4,Conservative,#0087DC,65,11440.063724,17.600098
2349,UNS 2026-02-09,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,428.829320,0.659737
2349,UNS 2026-02-09,2026-01-01,6,Green,#6AB023,9,8691.096838,13.370918
2349,UNS 2026-02-09,2026-01-01,1,Labour,#E4003B,145,12808.475914,19.705348
2349,UNS 2026-02-09,2026-01-01,5,Liberal Democrats,#FAA61A,73,7511.379737,11.555969
2349,UNS 2026-02-09,2026-01-01,7,Other,#808080,15,2163.901772,3.329080
2349,UNS 2026-02-09,2026-01-01,3,Plaid Cymru,#005B54,5,608.735058,0.936515
2349,UNS 2026-02-09,2026-01-01,2,Reform UK,#12B6CF,302,18669.380267,28.722123
2349,UNS 2026-02-09,2026-01-01,12,SDLP,#2AA82C,2,219.334902,0.337438
2349,UNS 2026-02-09,2026-01-01,8,Scottish National Party,#FFF95D,19,1424.639743,2.191753
2349,UNS 2026-02-09,2026-01-01,13,Sinn Féin,#326760,7,517.371585,0.795956
2349,UNS 2026-02-09,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,226.521223,0.348494
2350,UNS 2026-02-10,2026-01-01,10,Alliance,#F6CB2F,1,290.596311,0.447071
2350,UNS 2026-02-10,2026-01-01,4,Conservative,#0087DC,65,11497.310699,17.688170
2350,UNS 2026-02-10,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,429.355100,0.660546
2350,UNS 2026-02-10,2026-01-01,6,Green,#6AB023,9,8596.687281,13.225673
2350,UNS 2026-02-10,2026-01-01,1,Labour,#E4003B,147,12885.532584,19.823896
2350,UNS 2026-02-10,2026-01-01,5,Liberal Democrats,#FAA61A,73,7477.236687,11.503441
2350,UNS 2026-02-10,2026-01-01,7,Other,#808080,15,2143.755620,3.298086
2350,UNS 2026-02-10,2026-01-01,3,Plaid Cymru,#005B54,4,599.735594,0.922670
2350,UNS 2026-02-10,2026-01-01,2,Reform UK,#12B6CF,301,18688.623546,28.751729
2350,UNS 2026-02-10,2026-01-01,12,SDLP,#2AA82C,2,219.600760,0.337847
2350,UNS 2026-02-10,2026-01-01,8,Scottish National Party,#FFF95D,19,1426.697087,2.194919
2350,UNS 2026-02-10,2026-01-01,13,Sinn Féin,#326760,7,518.134646,0.797130
2350,UNS 2026-02-10,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,226.734083,0.348822
2351,UNS 2026-02-11,2026-01-01,10,Alliance,#F6CB2F,1,290.892403,0.447527
2351,UNS 2026-02-11,2026-01-01,4,Conservative,#0087DC,66,11489.774210,17.676576
2351,UNS 2026-02-11,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,429.824429,0.661268
2351,UNS 2026-02-11,2026-01-01,6,Green,#6AB023,9,8694.179247,13.375660
2351,UNS 2026-02-11,2026-01-01,1,Labour,#E4003B,144,12808.106686,19.704780
2351,UNS 2026-02-11,2026-01-01,5,Liberal Democrats,#FAA61A,73,7431.473263,11.433036
2351,UNS 2026-02-11,2026-01-01,7,Other,#808080,15,2156.752245,3.318080
2351,UNS 2026-02-11,2026-01-01,3,Plaid Cymru,#005B54,5,605.625327,0.931731
2351,UNS 2026-02-11,2026-01-01,2,Reform UK,#12B6CF,302,18685.620940,28.747109
2351,UNS 2026-02-11,2026-01-01,12,SDLP,#2AA82C,2,219.832215,0.338203
2351,UNS 2026-02-11,2026-01-01,8,Scottish National Party,#FFF95D,19,1442.210544,2.218785
2351,UNS 2026-02-11,2026-01-01,13,Sinn Féin,#326760,7,518.784234,0.798130
2351,UNS 2026-02-11,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,226.924256,0.349114
2352,UNS 2026-02-12,2026-01-01,10,Alliance,#F6CB2F,1,290.892403,0.447527
2352,UNS 2026-02-12,2026-01-01,4,Conservative,#0087DC,66,11489.774210,17.676576
2352,UNS 2026-02-12,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,429.824429,0.661268
2352,UNS 2026-02-12,2026-01-01,6,Green,#6AB023,9,8694.179247,13.375660
2352,UNS 2026-02-12,2026-01-01,1,Labour,#E4003B,144,12808.106686,19.704780
2352,UNS 2026-02-12,2026-01-01,5,Liberal Democrats,#FAA61A,73,7431.473263,11.433036
2352,UNS 2026-02-12,2026-01-01,7,Other,#808080,15,2156.752245,3.318080
2352,UNS 2026-02-12,2026-01-01,3,Plaid Cymru,#005B54,5,605.625327,0.931731
2352,UNS 2026-02-12,2026-01-01,2,Reform UK,#12B6CF,302,18685.620940,28.747109
2352,UNS 2026-02-12,2026-01-01,12,SDLP,#2AA82C,2,219.832215,0.338203
2352,UNS 2026-02-12,2026-01-01,8,Scottish National Party,#FFF95D,19,1442.210544,2.218785
2352,UNS 2026-02-12,2026-01-01,13,Sinn Féin,#326760,7,518.784234,0.798130
2352,UNS 2026-02-12,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,226.924256,0.349114
2353,UNS 2026-02-13,2026-01-01,10,Alliance,#F6CB2F,1,290.892403,0.447527
2353,UNS 2026-02-13,2026-01-01,4,Conservative,#0087DC,66,11489.774210,17.676576
2353,UNS 2026-02-13,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,429.824429,0.661268
2353,UNS 2026-02-13,2026-01-01,6,Green,#6AB023,9,8694.179247,13.375660
2353,UNS 2026-02-13,2026-01-01,1,Labour,#E4003B,144,12808.106686,19.704780
2353,UNS 2026-02-13,2026-01-01,5,Liberal Democrats,#FAA61A,73,7431.473263,11.433036
2353,UNS 2026-02-13,2026-01-01,7,Other,#808080,15,2156.752245,3.318080
2353,UNS 2026-02-13,2026-01-01,3,Plaid Cymru,#005B54,5,605.625327,0.931731
2353,UNS 2026-02-13,2026-01-01,2,Reform UK,#12B6CF,302,18685.620940,28.747109
2353,UNS 2026-02-13,2026-01-01,12,SDLP,#2AA82C,2,219.832215,0.338203
2353,UNS 2026-02-13,2026-01-01,8,Scottish National Party,#FFF95D,19,1442.210544,2.218785
2353,UNS 2026-02-13,2026-01-01,13,Sinn Féin,#326760,7,518.784234,0.798130
2353,UNS 2026-02-13,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,226.924256,0.349114
2354,UNS 2026-02-14,2026-01-01,10,Alliance,#F6CB2F,1,291.179174,0.447968
2354,UNS 2026-02-14,2026-01-01,4,Conservative,#0087DC,66,11461.921474,17.633725
2354,UNS 2026-02-14,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,430.278981,0.661968
2354,UNS 2026-02-14,2026-01-01,6,Green,#6AB023,9,8678.511447,13.351556
2354,UNS 2026-02-14,2026-01-01,1,Labour,#E4003B,145,12876.505611,19.810009
2354,UNS 2026-02-14,2026-01-01,5,Liberal Democrats,#FAA61A,75,7410.426828,11.400657
2354,UNS 2026-02-14,2026-01-01,7,Other,#808080,15,2188.991463,3.367679
2354,UNS 2026-02-14,2026-01-01,3,Plaid Cymru,#005B54,5,602.488932,0.926906
2354,UNS 2026-02-14,2026-01-01,2,Reform UK,#12B6CF,299,18653.580164,28.697816
2354,UNS 2026-02-14,2026-01-01,12,SDLP,#2AA82C,2,220.056379,0.338548
2354,UNS 2026-02-14,2026-01-01,8,Scottish National Party,#FFF95D,19,1439.537742,2.214673
2354,UNS 2026-02-14,2026-01-01,13,Sinn Féin,#326760,7,519.413364,0.799097
2354,UNS 2026-02-14,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,227.108441,0.349398
2355,UNS 2026-02-15,2026-01-01,10,Alliance,#F6CB2F,1,291.179174,0.447968
2355,UNS 2026-02-15,2026-01-01,4,Conservative,#0087DC,66,11461.921474,17.633725
2355,UNS 2026-02-15,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,430.278981,0.661968
2355,UNS 2026-02-15,2026-01-01,6,Green,#6AB023,9,8678.511447,13.351556
2355,UNS 2026-02-15,2026-01-01,1,Labour,#E4003B,145,12876.505611,19.810009
2355,UNS 2026-02-15,2026-01-01,5,Liberal Democrats,#FAA61A,75,7410.426828,11.400657
2355,UNS 2026-02-15,2026-01-01,7,Other,#808080,15,2188.991463,3.367679
2355,UNS 2026-02-15,2026-01-01,3,Plaid Cymru,#005B54,5,602.488932,0.926906
2355,UNS 2026-02-15,2026-01-01,2,Reform UK,#12B6CF,299,18653.580164,28.697816
2355,UNS 2026-02-15,2026-01-01,12,SDLP,#2AA82C,2,220.056379,0.338548
2355,UNS 2026-02-15,2026-01-01,8,Scottish National Party,#FFF95D,19,1439.537742,2.214673
2355,UNS 2026-02-15,2026-01-01,13,Sinn Féin,#326760,7,519.413364,0.799097
2355,UNS 2026-02-15,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,227.108441,0.349398
2356,UNS 2026-02-16,2026-01-01,10,Alliance,#F6CB2F,1,291.179174,0.447968
2356,UNS 2026-02-16,2026-01-01,4,Conservative,#0087DC,65,11401.477364,17.540734
2356,UNS 2026-02-16,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,430.278981,0.661968
2356,UNS 2026-02-16,2026-01-01,6,Green,#6AB023,9,8652.735563,13.311901
2356,UNS 2026-02-16,2026-01-01,1,Labour,#E4003B,146,12815.232204,19.715742
2356,UNS 2026-02-16,2026-01-01,5,Liberal Democrats,#FAA61A,75,7383.637579,11.359442
2356,UNS 2026-02-16,2026-01-01,7,Other,#808080,15,2236.856853,3.441318
2356,UNS 2026-02-16,2026-01-01,3,Plaid Cymru,#005B54,5,660.119604,1.015569
2356,UNS 2026-02-16,2026-01-01,2,Reform UK,#12B6CF,300,18630.445652,28.662224
2356,UNS 2026-02-16,2026-01-01,12,SDLP,#2AA82C,2,220.056379,0.338548
2356,UNS 2026-02-16,2026-01-01,8,Scottish National Party,#FFF95D,18,1531.458840,2.356091
2356,UNS 2026-02-16,2026-01-01,13,Sinn Féin,#326760,7,519.413364,0.799097
2356,UNS 2026-02-16,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,227.108441,0.349398
2357,UNS 2026-02-17,2026-01-01,10,Alliance,#F6CB2F,1,291.456403,0.448394
2357,UNS 2026-02-17,2026-01-01,4,Conservative,#0087DC,67,11471.281204,17.648125
2357,UNS 2026-02-17,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,430.718404,0.662644
2357,UNS 2026-02-17,2026-01-01,6,Green,#6AB023,9,8604.521905,13.237726
2357,UNS 2026-02-17,2026-01-01,1,Labour,#E4003B,145,12860.862000,19.785942
2357,UNS 2026-02-17,2026-01-01,5,Liberal Democrats,#FAA61A,76,7340.433704,11.292975
2357,UNS 2026-02-17,2026-01-01,7,Other,#808080,15,2236.545861,3.440840
2357,UNS 2026-02-17,2026-01-01,3,Plaid Cymru,#005B54,4,657.505109,1.011546
2357,UNS 2026-02-17,2026-01-01,2,Reform UK,#12B6CF,298,18616.650087,28.641000
2357,UNS 2026-02-17,2026-01-01,12,SDLP,#2AA82C,2,220.273078,0.338882
2357,UNS 2026-02-17,2026-01-01,8,Scottish National Party,#FFF95D,19,1522.444199,2.342222
2357,UNS 2026-02-17,2026-01-01,13,Sinn Féin,#326760,7,520.021549,0.800033
2357,UNS 2026-02-17,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,227.286496,0.349672
2358,UNS 2026-02-18,2026-01-01,10,Alliance,#F6CB2F,1,291.712440,0.448788
2358,UNS 2026-02-18,2026-01-01,4,Conservative,#0087DC,64,11416.746097,17.564225
2358,UNS 2026-02-18,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,431.124234,0.663268
2358,UNS 2026-02-18,2026-01-01,6,Green,#6AB023,9,8709.670304,13.399493
2358,UNS 2026-02-18,2026-01-01,1,Labour,#E4003B,146,12780.577023,19.662426
2358,UNS 2026-02-18,2026-01-01,5,Liberal Democrats,#FAA61A,76,7285.537035,11.208519
2358,UNS 2026-02-18,2026-01-01,7,Other,#808080,15,2326.023654,3.578498
2358,UNS 2026-02-18,2026-01-01,3,Plaid Cymru,#005B54,5,663.656569,1.021010
2358,UNS 2026-02-18,2026-01-01,2,Reform UK,#12B6CF,299,18605.673149,28.624113
2358,UNS 2026-02-18,2026-01-01,12,SDLP,#2AA82C,2,220.473209,0.339190
2358,UNS 2026-02-18,2026-01-01,8,Scottish National Party,#FFF95D,19,1520.772111,2.339649
2358,UNS 2026-02-18,2026-01-01,13,Sinn Féin,#326760,7,520.583235,0.800897
2358,UNS 2026-02-18,2026-01-01,11,Ulster Unionist Party,#48A5EE,1,227.450940,0.349925
2359,UNS 2026-02-19,2026-01-01,10,Alliance,#F6CB2F,1,291.712440,0.448788
2359,UNS 2026-02-19,2026-01-01,4,Conservative,#0087DC,64,11416.746097,17.564225
2359,UNS 2026-02-19,2026-01-01,9,Democratic Unionist Party,#D46A4C,6,431.124234,0.663268
2359,UNS 2026-02-19,2026-01-01,6,Green,#6AB023,9,8709.670304,13.399493
2359,UNS 2026-02-19,2026-01-01,1,Labour,#E4003B,146,12780.577023,19.662426
2359,UNS 2026-02-19,2026-01-01,5,Liberal Democrats,#FAA61A,76,7285.537035,11.208519
2359,UNS 2026-02-19,2026-01-01,7,Other,#808080,15,2326.023654,3.578498
2359,UNS 2026-02-19,2026-01-01,3,Plaid Cymru,#005B54,5,663.656569,1.021010
2359,UNS 2026-02-19,2026-01-01,2,Reform UK,#12B6CF,299,18605.673149,28.624113
2359,UNS 2026-02-19,2026-01-01,12,SDLP,#2AA82C,2,220.473209,0.339190
2359,UNS 2026-02-19,2026-01-01,8,Scottish National Party,#FFF95D,19,1520.772111,2.339649
2359,UNS 2026-02-19,2026-01-01,13,Sinn Féin,#326760,7,520.583235,0.800897
